,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,image_url
478,['Levitate'],0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,5120,70,520,45,Plasma Pokémon,107,1000000,0.3,50,Rotom,,479,105,107,86,electric,ghost,0.3,4,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
479,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,20480,140,580,3,Knowledge Pokémon,130,1250000,0.3,75,Uxie,,480,75,130,95,psychic,,0.3,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
480,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,20480,140,580,3,Emotion Pokémon,105,1250000,0.3,80,Mesprit,,481,105,105,80,psychic,,0.3,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
481,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,20480,140,580,3,Willpower Pokémon,70,1250000,0.3,75,Azelf,,482,125,70,115,psychic,,0.3,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png
482,"['Pressure', 'Telepathy']",0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,30720,0,680,3,Temporal Pokémon,120,1250000,5.4,100,Dialga,,483,150,100,90,steel,dragon,683.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png
483,"['Pressure', 'Telepathy']",1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,30720,0,680,3,Spatial Pokémon,100,1250000,4.2,90,Palkia,,484,150,120,100,water,dragon,336.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
484,"['Flash Fire', 'Flame Body']",0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,2560,100,600,3,Lava Dome Pokémon,106,1250000,1.7,91,Heatran,50.0,485,130,106,77,fire,steel,430.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png
485,['Slow Start'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30720,0,670,3,Colossal Pokémon,110,1250000,3.7,110,Regigigas,,486,80,110,100,normal,,420.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
486,"['Pressure', 'Telepathy', 'Levitate']",0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,30720,0,680,3,Renegade Pokémon,100,1250000,4.5,150,Giratina,,487,120,100,90,ghost,dragon,750.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png
487,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,30720,100,600,3,Lunar Pokémon,120,1250000,1.5,120,Cresselia,0.0,488,75,130,85,psychic,,85.6,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png
488,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,10240,70,480,30,Sea Drifter Pokémon,80,1250000,0.4,80,Phione,,489,80,80,80,water,,3.1,4,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
489,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,2560,70,600,3,Seafaring Pokémon,100,1250000,0.3,100,Manaphy,,490,100,100,100,water,,1.4,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
490,['Bad Dreams'],2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,30720,0,600,3,Pitch-Black Pokémon,90,1250000,1.5,70,Darkrai,,491,135,90,125,dark,,50.5,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png
491,"['Natural Cure', 'Serene Grace']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,30720,100,600,45,Gratitude Pokémon,75,1059860,0.2,100,Shaymin,,492,120,75,127,grass,grass,2.1,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
492,['Multitype'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,30720,0,720,3,Alpha Pokémon,120,1250000,3.2,120,Arceus,,493,120,120,120,normal,,320.0,4,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png
493,['Victory Star'],1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,30720,100,600,3,Victory Pokémon,100,1250000,0.4,100,Victini,,494,100,100,100,psychic,fire,4.0,5,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
494,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,308,45,Grass Snake Pokémon,55,1059860,0.6,45,Snivy,88.1,495,45,55,63,grass,,8.1,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
495,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,413,45,Grass Snake Pokémon,75,1059860,0.8,60,Servine,88.1,496,60,75,83,grass,,16.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
496,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,5120,70,528,45,Regal Pokémon,95,1059860,3.3,75,Serperior,88.1,497,75,95,113,grass,,63.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
497,"['Blaze', 'Thick Fat']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,5120,70,308,45,Fire Pig Pokémon,45,1059860,0.5,65,Tepig,88.1,498,45,45,45,fire,,9.9,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
498,"['Blaze', 'Thick Fat']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,5120,70,418,45,Fire Pig Pokémon,55,1059860,1.0,90,Pignite,88.1,499,70,55,55,fire,fighting,55.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
499,"['Blaze', 'Reckless']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,5120,70,528,45,Mega Fire Pig Pokémon,65,1059860,1.6,110,Emboar,88.1,500,100,65,65,fire,fighting,150.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png
500,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,5120,70,308,45,Sea Otter Pokémon,45,1059860,0.5,55,Oshawott,88.1,501,63,45,45,water,,5.9,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
501,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,5120,70,413,45,Discipline Pokémon,60,1059860,0.8,75,Dewott,88.1,502,83,60,60,water,,24.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png
502,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,5120,70,528,45,Formidable Pokémon,85,1059860,1.5,95,Samurott,88.1,503,108,70,70,water,,94.6,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
503,"['Run Away', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,3840,70,255,255,Scout Pokémon,39,1000000,0.5,45,Patrat,50.0,504,35,39,42,normal,,11.6,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
504,"['Illuminate', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,420,255,Lookout Pokémon,69,1000000,1.1,60,Watchog,50.0,505,60,69,77,normal,,27.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
505,"['Vital Spirit', 'Pickup', 'Run Away']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,275,255,Puppy Pokémon,45,1059860,0.4,45,Lillipup,50.0,506,25,45,55,normal,,4.1,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
506,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,370,120,Loyal Dog Pokémon,65,1059860,0.9,65,Herdier,50.0,507,35,65,60,normal,,14.7,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png
507,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,500,45,Big-Hearted Pokémon,90,1059860,1.2,85,Stoutland,50.0,508,45,90,80,normal,,61.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
508,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,5120,70,281,255,Devious Pokémon,37,1000000,0.4,41,Purrloin,50.0,509,50,37,66,dark,,10.1,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
509,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,5120,70,446,90,Cruel Pokémon,50,1000000,1.1,64,Liepard,50.0,510,88,50,106,dark,,37.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
510,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,5120,70,316,190,Grass Monkey Pokémon,48,1000000,0.6,50,Pansage,88.1,511,53,48,64,grass,,10.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
511,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,5120,70,498,75,Thorn Monkey Pokémon,63,1000000,1.1,75,Simisage,88.1,512,98,63,101,grass,,30.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
512,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,5120,70,316,190,High Temp Pokémon,48,1000000,0.6,50,Pansear,88.1,513,53,48,64,fire,,11.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
513,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,5120,70,498,75,Ember Pokémon,63,1000000,1.0,75,Simisear,88.1,514,98,63,101,fire,,28.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
514,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,5120,70,316,190,Spray Pokémon,48,1000000,0.6,50,Panpour,88.1,515,53,48,64,water,,13.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
515,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,5120,70,498,75,Geyser Pokémon,63,1000000,1.0,75,Simipour,88.1,516,98,63,101,water,,29.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
516,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,2560,70,292,190,Dream Eater Pokémon,45,800000,0.6,76,Munna,50.0,517,67,55,24,psychic,,23.3,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
517,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,2560,70,487,75,Drowsing Pokémon,85,800000,1.1,116,Musharna,50.0,518,107,95,29,psychic,,60.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
518,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,264,255,Tiny Pigeon Pokémon,50,1059860,0.3,50,Pidove,50.0,519,36,30,43,normal,flying,2.1,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
519,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,3840,70,358,120,Wild Pigeon Pokémon,62,1059860,0.6,62,Tranquill,50.0,520,50,42,65,normal,flying,15.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
520,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115,3840,70,488,45,Proud Pokémon,80,1059860,1.2,80,Unfezant,50.0,521,65,55,93,normal,flying,29.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
521,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,5120,70,295,190,Electrified Pokémon,32,1000000,0.8,45,Blitzle,50.0,522,50,32,76,electric,,29.8,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png
522,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,5120,70,497,75,Thunderbolt Pokémon,63,1000000,1.6,75,Zebstrika,50.0,523,80,63,116,electric,,79.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
523,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75,3840,70,280,255,Mantle Pokémon,85,1059860,0.4,55,Roggenrola,50.0,524,25,25,15,rock,,18.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
524,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105,3840,70,390,120,Ore Pokémon,105,1059860,0.9,70,Boldore,50.0,525,50,40,20,rock,,102.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png
525,"['Sturdy', 'Sand Stream', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135,3840,70,515,45,Compressed Pokémon,130,1059860,1.7,85,Gigalith,50.0,526,60,80,25,rock,,260.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png
526,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45,3840,70,323,190,Bat Pokémon,43,1000000,0.4,65,Woobat,50.0,527,55,43,72,psychic,flying,2.1,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
527,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57,3840,70,425,45,Courting Pokémon,55,1000000,0.9,67,Swoobat,50.0,528,77,55,114,psychic,flying,10.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
528,"['Sand Rush', 'Sand Force', 'Mold Breaker']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85,5120,70,328,120,Mole Pokémon,40,1000000,0.3,60,Drilbur,50.0,529,30,45,68,ground,,8.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
529,"['Sand Rush', 'Sand Force', 'Mold Breaker']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135,5120,70,508,60,Subterrene Pokémon,60,1000000,0.7,110,Excadrill,50.0,530,50,65,88,ground,steel,40.4,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
530,"['Healer', 'Regenerator', 'Klutz']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,5120,70,545,255,Hearing Pokémon,126,800000,1.1,103,Audino,50.0,531,80,126,50,normal,,31.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
531,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80,5120,70,305,180,Muscular Pokémon,55,1059860,0.6,75,Timburr,75.4,532,25,35,35,fighting,,12.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
532,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105,5120,70,405,90,Muscular Pokémon,85,1059860,1.2,85,Gurdurr,75.4,533,40,50,40,fighting,,40.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
533,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140,5120,70,505,45,Muscular Pokémon,95,1059860,1.4,105,Conkeldurr,75.4,534,55,65,45,fighting,,87.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
534,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50,5120,70,294,255,Tadpole Pokémon,40,1059860,0.5,50,Tympole,50.0,535,50,40,64,water,,4.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
535,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65,5120,70,384,120,Vibration Pokémon,55,1059860,0.8,75,Palpitoad,50.0,536,65,55,69,water,ground,17.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
536,"['Swift Swim', 'Poison Touch', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95,5120,70,509,45,Vibration Pokémon,75,1059860,1.5,105,Seismitoad,50.0,537,85,75,74,water,ground,62.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
537,"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100,5120,70,465,45,Judo Pokémon,85,1000000,1.3,120,Throh,100.0,538,30,85,45,fighting,,55.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
538,"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,5120,70,465,45,Karate Pokémon,75,1000000,1.4,75,Sawk,100.0,539,30,75,85,fighting,,51.0,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
539,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,3840,70,310,255,Sewing Pokémon,70,1059860,0.3,45,Sewaddle,50.0,540,40,60,42,bug,grass,2.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
540,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,3840,70,380,120,Leaf-Wrapped Pokémon,90,1059860,0.5,55,Swadloon,50.0,541,50,80,42,bug,grass,7.3,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
541,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,3840,70,500,45,Nurturing Pokémon,80,1059860,1.2,75,Leavanny,50.0,542,70,80,92,bug,grass,20.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
542,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,70,260,255,Centipede Pokémon,59,1059860,0.4,30,Venipede,50.0,543,30,39,57,bug,poison,5.3,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
543,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,3840,70,360,120,Curlipede Pokémon,99,1059860,1.2,40,Whirlipede,50.0,544,40,79,47,bug,poison,58.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
544,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,5120,70,485,45,Megapede Pokémon,89,1059860,2.5,60,Scolipede,50.0,545,55,69,112,bug,poison,200.5,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
545,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,5120,70,280,190,Cotton Puff Pokémon,60,1000000,0.3,40,Cottonee,50.0,546,37,50,66,grass,fairy,0.6,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
546,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,5120,70,480,75,Windveiled Pokémon,85,1000000,0.7,60,Whimsicott,50.0,547,77,75,116,grass,fairy,6.6,5,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
